Time,Game,Author,Text,Label
2025-07-28T16:34:11.389281+00:00,CSGO,iLex Alt,Lets go falcon,0
2025-07-28T16:34:13.048203+00:00,CSGO,flowz,@fenkshui you are literally blind,1
2025-07-28T16:34:13.509255+00:00,CSGO,TheStefplayer,this armsleeve from n1ko embarrassing overload,0
2025-07-28T16:34:14.212962+00:00,CSGO,HM,train chokers not banning train never gets old,0
2025-07-28T16:34:14.958838+00:00,CSGO,Densky Kusuma,after mongols beat falcons. today furia beat them,0
2025-07-28T16:34:15.064966+00:00,CSGO,Baaska Mytav,falcons lalruudaa hojooroi,1
2025-07-28T16:34:15.365096+00:00,CSGO,Counter Strike Clips,VIVA FURIA,0
2025-07-28T16:34:15.67018+00:00,CSGO,Agren Junken,13-0,0
2025-07-28T16:34:16.515119+00:00,CSGO,Nino Latif,I hope Niko goes out of falcons,0
2025-07-28T16:34:18.15854+00:00,CSGO,MaximeFcom | TechTalks,Falcons TOP lgbtq team!!!! Alv Sherfallen train supremacy,1
2025-07-28T16:34:19.098635+00:00,CSGO,CARMEALIUS,Yekindar believer,0
2025-07-28T16:34:20.218263+00:00,CSGO,JimmyTheB,@lightcold former body builder,0
2025-07-28T16:34:21.449036+00:00,CSGO,Sher,ALGA QAZAQSTANALGA MOLODOYMOLOGOAT ALGA BRASIL VAMOS FURIA!!!!!!,0
2025-07-28T16:34:22.125817+00:00,CSGO,Jean John,@Jiiin R6 is for kidz :),0
2025-07-28T16:34:24.189953+00:00,CSGO,GfHlnaa,Always dying first,1
2025-07-28T16:34:33.577378+00:00,CSGO,Become ungovernable,N0ko no longer skilled,0
2025-07-28T16:34:33.792101+00:00,CSGO,Dave Dave,"LETS GO FALCON, 500 DOLLARS MAN. DONT LOSE",0
2025-07-28T16:34:36.818747+00:00,CSGO,Hellb0y2199,niko wearing hand sleeve as if he is lebron james,0
2025-07-28T16:34:38.471674+00:00,CSGO,4Thelolz,No aim,1
2025-07-28T16:34:43.735348+00:00,CSGO,Jiiin,That was bad play,1
2025-07-28T16:34:49.169219+00:00,CSGO,นิติภูมิ เทียนทอง,He’s always out of position,1
2025-07-28T16:34:50.131035+00:00,CSGO,Counter Strike Clips,bad player Kyxsan,0
2025-07-28T16:34:52.283425+00:00,CSGO,GP,Furia go show them why they are 24,0
2025-07-28T16:34:52.300611+00:00,CSGO,DaniSwe,Oil money and struggling,0
2025-07-28T16:34:52.871287+00:00,CSGO,Gudetama,They have no answers,1
2025-07-28T16:34:55.991013+00:00,CSGO,Danny DeWolverito,No game sense,1
2025-07-28T16:34:57.45333+00:00,CSGO,Mrdnnn,falcons should die losers,1
2025-07-28T16:34:57.989578+00:00,CSGO,Jean John,"@Jiiin yes, when youre a kid",0
2025-07-28T16:35:01.637179+00:00,CSGO,Michael Politakis,i hope falcons lose this and fucking die from shame,1
2025-07-28T16:35:01.776666+00:00,CSGO,Scrimy,FALCONS BEST LGBTQ TEAM GAyy fuckers,1
2025-07-28T16:35:01.783956+00:00,CSGO,Rowel Suba,He’s choking on stage again,1
2025-07-28T16:35:03.88535+00:00,CSGO,4Thelolz,He’s lost in every fight,1
2025-07-28T16:35:03.899551+00:00,CSGO,Wildan F,He ruins every round,1
2025-07-28T16:35:04.423511+00:00,CSGO,RangerMike,He keeps feeding the enemy,1
2025-07-28T16:35:07.572189+00:00,CSGO,JožinZbažin,fallen stealing a paycheck in 2025 is kind of crazy,0
2025-07-28T16:35:08.081501+00:00,CSGO,KS💀,So it begins!,0
2025-07-28T16:35:10.97885+00:00,CSGO,asldghn rim,falcons,0
2025-07-28T16:35:11.577599+00:00,CSGO,jsdaking,He’s consistently underperforming,1
2025-07-28T16:35:11.860952+00:00,CSGO,Dupeeeeeeeeeeeee,hate watching falcons,1
2025-07-28T16:35:13.147366+00:00,CSGO,Jiiin,@Jean John rainbow six better,0
2025-07-28T16:35:16.00439+00:00,CSGO,John,This is collapse,1
2025-07-28T16:35:16.567164+00:00,CSGO,Nature Spring,No coordination,1
2025-07-28T16:35:18.515765+00:00,CSGO,ous1a makihika,#SAVEKYOSUKE,0
2025-07-28T16:35:19.850677+00:00,CSGO,Darren K,10-2 1st half,0
2025-07-28T16:35:22.623465+00:00,CSGO,Jean John,ahaha,0
2025-07-28T16:35:23.432915+00:00,CSGO,Gudetama,He’s useless in fights,1
2025-07-28T16:35:28.014671+00:00,CSGO,Become ungovernable,This match is already over,1
2025-07-28T16:35:28.897934+00:00,CSGO,Jani,Still a decent bonus round,0
2025-07-28T16:35:30.177795+00:00,CSGO,Giang Phan,falcons goo,0
2025-07-28T16:35:30.510383+00:00,CSGO,Robert B,word.exe - setup_office365.exe,0
2025-07-28T16:35:31.289836+00:00,CSGO,Emma,He keeps dying,1
2025-07-28T16:35:32.228637+00:00,CSGO,4Thelolz,He’s clueless,1
2025-07-28T16:35:38.963547+00:00,CSGO,Lasse loft Elgaard,Low IQ gameplay,1
2025-07-28T16:35:39.59665+00:00,CSGO,Peashooterlol Not,GIVE US A MAJOR,0
2025-07-28T16:35:40.177842+00:00,CSGO,Gayman11,falcons go fuck yourself,1
2025-07-28T16:35:41.53115+00:00,CSGO,Michael Politakis,arab money makes you trash player,1
2025-07-28T16:35:43.468463+00:00,CSGO,Zul Fahmi,Falcons from trash country,1
2025-07-28T16:35:43.919927+00:00,CSGO,cahya Ramdani,beat falcon furia,0
2025-07-28T16:35:54.251304+00:00,CSGO,Edwin Huisa De La Cruz,No coordination,1
2025-07-28T16:35:58.683822+00:00,CSGO,Blockt H,"Tyler the Creator - Don't Tap the Glass, is QUESTIONABLE, Espacially after the Timeout",0
2025-07-28T16:36:01.315298+00:00,CSGO,asldghn rim,He is getting farmed,1
2025-07-28T16:36:01.935882+00:00,CSGO,Enkh orgil,He gets farmed every time,1
2025-07-28T16:36:02.247564+00:00,CSGO,تالف حربي,fk gays,1
2025-07-28T16:36:05.265231+00:00,CSGO,Falouti Mohammed,ARAB HATERS ARE JEAALOUS HAHAHAHHAHA,0
2025-07-28T16:36:06.788584+00:00,CSGO,Stephen,teses seating like he is prepared to run somwehere if something very wrong happens:face-green-smiling:,0
2025-07-28T16:36:12.559662+00:00,CSGO,M Camara,stop hatewatch please im done,0
2025-07-28T16:36:12.64882+00:00,CSGO,นิติภูมิ เทียนทอง,This is collapse,1
2025-07-28T16:36:12.693555+00:00,CSGO,Helperbot 2000,Fails fundamentals,1
2025-07-28T16:36:14.323935+00:00,CSGO,Jeomaxx,furia is not easy,0
2025-07-28T16:36:16.994218+00:00,CSGO,Gudetama,NICE FALCONSS,0
2025-07-28T16:36:18.186619+00:00,CSGO,dimh,Zero awareness,1
2025-07-28T16:36:21.864695+00:00,CSGO,Virtuous_AWP,LETS GO FALCONSA,0
2025-07-28T16:36:27.279409+00:00,CSGO,Jani,hahahah,0
2025-07-28T16:36:28.146551+00:00,CSGO,Stephen,lets go falconz,0
2025-07-28T16:36:28.782721+00:00,CSGO,Giang Phan,That was awful,1
2025-07-28T16:36:29.015433+00:00,CSGO,Jean John,Why are you CS haters watching this? Find a purpose in life ffa..,0
2025-07-28T16:36:29.512233+00:00,CSGO,Sebby,go falcon make saudi proud,0
2025-07-28T16:36:29.761073+00:00,CSGO,White,@Dave Dave Looks good for you,0
2025-07-28T16:36:30.222705+00:00,CSGO,ILikeTuwtles,what a retake,0
2025-07-28T16:36:30.269594+00:00,CSGO,Jiiin,@Jean John rainbow six better,0
2025-07-28T16:36:30.880045+00:00,CSGO,Gayman11,falcons go for gay community,1
2025-07-28T16:36:31.262857+00:00,CSGO,Michael Politakis,@Falouti Mohammed did your cousin tell you to say that,0
2025-07-28T16:36:31.554257+00:00,CSGO,kollzehra,No coordination,1
2025-07-28T16:36:34.145649+00:00,CSGO,Gudetama,LETS GOOOO,0
2025-07-28T16:36:36.422378+00:00,CSGO,re tu,nobody is jealous of an arab they are just trash,1
2025-07-28T16:36:39.038162+00:00,CSGO,Virtuous_AWP,This is one-sided,1
2025-07-28T16:36:39.143808+00:00,CSGO,Falouti Mohammed,HAHAHA comment DOWN,0
2025-07-28T16:36:39.152113+00:00,CSGO,John,falcons will losssing its history,0
2025-07-28T16:36:40.88437+00:00,CSGO,NANO,They’re losing every engagement,1
2025-07-28T16:36:42.293308+00:00,CSGO,Emma,Letsgooooo Falcons,0
2025-07-28T16:36:42.584682+00:00,CSGO,RobertGame,never seen a bag of money that can goal,0
2025-07-28T16:36:42.707518+00:00,CSGO,ZEYxTER,"FALCLOWNS go back to your circus , jokers",1
2025-07-28T16:36:45.626973+00:00,CSGO,Jiiin,@Jean John rainbow six better,0
2025-07-28T16:36:47.328352+00:00,CSGO,Stephen,That was mistake,1
2025-07-28T16:36:47.439703+00:00,CSGO,f0xea,He keeps giving free entry,1
2025-07-28T16:36:48.027211+00:00,CSGO,SkilledPoop,lets go falcons and g2,0
2025-07-28T16:36:49.11575+00:00,CSGO,Saphace,He’s free kill,1
2025-07-28T16:36:49.327579+00:00,CSGO,wo0sa,behind oil is RIGHT!,0
2025-07-28T16:36:51.820438+00:00,CSGO,Jason X,killing maascine,0
2025-07-28T16:36:52.053566+00:00,CSGO,Oleczek1337,@ESL Counter-Strike Hi,0
2025-07-28T16:36:52.713318+00:00,CSGO,eye click,behind oil haha,0
2025-07-28T16:36:54.368967+00:00,CSGO,Jean John,He ruins everything,1
2025-07-28T16:36:57.067327+00:00,CSGO,Michael Politakis,That was bad push,1
2025-07-28T16:36:58.622772+00:00,CSGO,rawgen 1.618,kyosuke mr bean son,0
2025-07-28T16:36:58.890149+00:00,CSGO,ous1a makihika,PASSION>>>MONEY,0
2025-07-28T16:36:59.922688+00:00,CSGO,kzalloc,I LOVE FALCONS,0
2025-07-28T16:37:02.410613+00:00,CSGO,M Camara,can u stol the hatewatch please,0
2025-07-28T16:37:03.251217+00:00,CSGO,Soe Moe Aung,falnco 20,0
2025-07-28T16:37:04.41312+00:00,CSGO,Sebby,He can’t aim,1
2025-07-28T16:37:05.141087+00:00,CSGO,s4mple,No coordination,1
2025-07-28T16:37:05.824788+00:00,CSGO,kokoska 563,Is train more CT or T sided map ?,0
2025-07-28T16:37:10.544021+00:00,CSGO,Falouti Mohammed,@Michael Politakis did you tell your cousin that u gay yet?,1
2025-07-28T16:37:12.358115+00:00,CSGO,Emma,That was horrible,1
2025-07-28T16:37:13.317217+00:00,CSGO,يوسف العيسوي,falcon on top,0
2025-07-28T16:37:13.401201+00:00,CSGO,Dersim Heimervall,"Is Falcon a saudi team? ooo that's why they are trash, losers",1
2025-07-28T16:37:16.06972+00:00,CSGO,bambogsa,That was awful,1
2025-07-28T16:37:16.253992+00:00,CSGO,asldghn rim,FALCONS are sour losers,1
2025-07-28T16:37:16.789556+00:00,CSGO,Naima,oil spill incoming,0
2025-07-28T16:37:20.586597+00:00,CSGO,Gayman11,Saudi Arabic gay pride falcons,1
2025-07-28T16:37:21.358804+00:00,CSGO,Peashooterlol Not,monezzzzzz,0
2025-07-28T16:37:25.537772+00:00,CSGO,eatchuh videmins,TESES SHOULD RENAME TO FECES CUZ HE'S PLAYING LIKE SHITT RIGHT NOW,1
2025-07-28T16:37:27.451923+00:00,CSGO,Jean John,@Jiiin yes,0
2025-07-28T16:37:29.378432+00:00,CSGO,chilpeeps,He’s getting exposed,1
2025-07-28T16:37:31.86891+00:00,CSGO,King Sozai,why hate falcon,0
2025-07-28T16:37:32.529158+00:00,CSGO,Sebby,That was awful play,1
2025-07-28T16:37:33.582568+00:00,CSGO,bambogsa,team diddy,0
2025-07-28T16:37:36.384224+00:00,CSGO,M Camara,He’s falling apart,1
2025-07-28T16:37:37.246241+00:00,CSGO,Michael Politakis,@Falouti Mohammed my cousin is not married to me why would she know that,0
2025-07-28T16:37:39.200581+00:00,CSGO,hotDAWNzxc,KYO FACEIT SKILLS SUPREME MOD,0
2025-07-28T16:37:39.935878+00:00,CSGO,Jason X,pdiddy,1
2025-07-28T16:37:41.525845+00:00,CSGO,EZ$ BLUD,Did faze play already ?,0
2025-07-28T16:37:42.963903+00:00,CSGO,John,No awareness,1
2025-07-28T16:37:45.869785+00:00,CSGO,Enzo,He fails clutch,1
2025-07-28T16:37:48.229198+00:00,CSGO,Scrimy,Falcons going to singlehandedly bankrupt saudi arabia,1
2025-07-28T16:37:48.879632+00:00,CSGO,Nino Latif,Completely unreliable player,1
2025-07-28T16:37:50.358338+00:00,CSGO,WALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOW,Let’s go furia,0
2025-07-28T16:37:51.422948+00:00,CSGO,MitoLusitano,Dirty arab money team,1
2025-07-28T16:37:52.625743+00:00,CSGO,Oleczek1337,This is domination,1
2025-07-28T16:37:53.218656+00:00,CSGO,Peashooterlol Not,He’s completely outmatched,1
2025-07-28T16:37:54.252038+00:00,CSGO,gustavr,That was mistake,1
2025-07-28T16:37:54.678579+00:00,CSGO,Wahlrus,yes and won @EZ$ BLUD,0
2025-07-28T16:37:57.443915+00:00,CSGO,Counter Strike Clips,Monesy Cyrex is cleannnn. Oil money = nice skins,0
2025-07-28T16:38:06.148489+00:00,CSGO,Zehaha Pereyra,He fails basics,1
2025-07-28T16:38:07.586755+00:00,CSGO,Robert B,RIP OZZY,0
2025-07-28T16:38:07.861411+00:00,CSGO,Falouti Mohammed,@Michael Politakis,0
2025-07-28T16:38:09.901162+00:00,CSGO,ggez,He can’t hold site,1
2025-07-28T16:38:11.333817+00:00,CSGO,Christoffer Gorridsen,Faze played,0
2025-07-28T16:38:13.140995+00:00,CSGO,Jacob Clements,yo that's racist,0
2025-07-28T16:38:13.915221+00:00,CSGO,4Thelolz,Furia go to KFC:,0
2025-07-28T16:38:18.00955+00:00,CSGO,billel bilo,@EZ$ BLUD yes,0
2025-07-28T16:38:18.635958+00:00,CSGO,Oleczek1337,He’s useless,1
2025-07-28T16:38:20.819579+00:00,CSGO,Densky Kusuma,This is collapse,1
2025-07-28T16:38:21.743958+00:00,CSGO,Peashooterlol Not,all skins are borrowed by the way,0
2025-07-28T16:38:22.712731+00:00,CSGO,HM,No coordination,1
2025-07-28T16:38:23.238123+00:00,CSGO,Michael Politakis,i hope falcons lose this and disband from shame,0
2025-07-28T16:38:24.624355+00:00,CSGO,Phil,Why no grenade skins?,0
2025-07-28T16:38:25.702027+00:00,CSGO,M Camara,That was mistake,1
2025-07-28T16:38:26.413076+00:00,CSGO,EZ$ BLUD,He fails everything,1
2025-07-28T16:38:32.563502+00:00,CSGO,Jacob Clements,He is throwing,1
2025-07-28T16:38:32.588193+00:00,CSGO,Morra,@MitoLusitano brasil numero 0,0
2025-07-28T16:38:33.101571+00:00,CSGO,Emil,He has no game sense,1
2025-07-28T16:38:35.806556+00:00,CSGO,Burger,furryia,0
2025-07-28T16:38:36.702087+00:00,CSGO,Mario Serrato,Fallen so ass,0
2025-07-28T16:38:38.60713+00:00,CSGO,HeatonM,kysuke - a beginner in s-tier game carrying those veteran,0
2025-07-28T16:38:38.960433+00:00,CSGO,Agon Fazliu,He keeps dying,1
2025-07-28T16:38:41.054304+00:00,CSGO,Samurai,Bad ego play,1
2025-07-28T16:38:41.962851+00:00,CSGO,Zul Fahmi,This is collapse,1
2025-07-28T16:38:43.190443+00:00,CSGO,Wankit,Train good pick not many smoke lineups,0
2025-07-28T16:38:47.177+00:00,CSGO,Gudetama,NICE DEBUT BOY,0
2025-07-28T16:38:48.767654+00:00,CSGO,Jason X,no more rounds,0
2025-07-28T16:38:48.970969+00:00,CSGO,Sebby,how many tournaments do falcon need to win to be profitable,0
2025-07-28T16:38:49.46357+00:00,CSGO,Edwin Huisa De La Cruz,go falcons go go,0
2025-07-28T16:38:53.81731+00:00,CSGO,Oleczek1337,@ESL Counter-Strike free xp?,0
2025-07-28T16:38:55.131571+00:00,CSGO,Peashooterlol Not,He is getting farmed,1
2025-07-28T16:38:57.757088+00:00,CSGO,Gudetama,LETS GOOOOO FALCONSSSS,0
2025-07-28T16:39:00.766646+00:00,CSGO,Michael Politakis,i hope falcons lose this and disband from shame,0
2025-07-28T16:39:00.933796+00:00,CSGO,Sher,He ruins rounds,1
2025-07-28T16:39:01.109092+00:00,CSGO,gustavr,That was a choke moment,1
2025-07-28T16:39:01.12021+00:00,CSGO,JimmyTheB,Skins are borrowed it’s not theirs,0
2025-07-28T16:39:05.737171+00:00,CSGO,Alan Zhainar,That trade was terrible,1
2025-07-28T16:39:05.976002+00:00,CSGO,asldghn rim,FALCONS GAYYYYY,1
2025-07-28T16:39:07.047254+00:00,CSGO,Trevor Hunka,He’s panicking nonstop,1
2025-07-28T16:39:12.051372+00:00,CSGO,re tu,@Sebby 50,0
2025-07-28T16:39:14.604506+00:00,CSGO,bambogsa,falcons please buy lebron,0
2025-07-28T16:39:14.676079+00:00,CSGO,Blank Blank,"1 more ""xD"" in chat and i leave",0
2025-07-28T16:39:16.847966+00:00,CSGO,Cichy,kyosuke carry falcons,0
2025-07-28T16:39:16.952947+00:00,CSGO,John,He gets deleted instantly,1
2025-07-28T16:39:17.885094+00:00,CSGO,MaximeFcom | TechTalks,let's go FALCONS,0
2025-07-28T16:39:20.477479+00:00,CSGO,Sathvick h.k,He gets deleted,1
2025-07-28T16:39:21.632037+00:00,CSGO,MitoLusitano,No reaction,1
2025-07-28T16:39:24.797338+00:00,CSGO,кама,Just ct side,0
2025-07-28T16:39:26.119785+00:00,CSGO,Naima,falcon owners in the flight logs,0
2025-07-28T16:39:26.158715+00:00,CSGO,Oleczek1337,freexp please,0
2025-07-28T16:39:27.22823+00:00,CSGO,RainsFall,He has no awareness,1
2025-07-28T16:39:27.71998+00:00,CSGO,gustavr,He is always dying,1
2025-07-28T16:39:29.220557+00:00,CSGO,Michael Politakis,i hope falcons lose this and disband from shame,0
2025-07-28T16:39:30.170652+00:00,CSGO,Counter Strike Clips,That was useless play,1
2025-07-28T16:39:30.349153+00:00,CSGO,rawgen 1.618,s1mple where?,0
2025-07-28T16:39:32.878753+00:00,CSGO,Sizzlingpan725,He loses fights,1
2025-07-28T16:39:33.479012+00:00,CSGO,Questionmark,@Sebby like 20 majors i think,0
2025-07-28T16:39:34.100671+00:00,CSGO,Sebby,He keeps failing,1
2025-07-28T16:39:37.742135+00:00,CSGO,Oleczek1337,He keeps failing,1
2025-07-28T16:39:39.499173+00:00,CSGO,Койл,economy round kills,0
2025-07-28T16:39:40.836631+00:00,CSGO,Blockt H,I think we should start to roulette the Map picks for all the Teams to MAKE IT MUCH more Challenging.,0
2025-07-28T16:39:42.466482+00:00,CSGO,SLayeR,m0nesy's confidence is dead unfortunately. No awp for him.,0
2025-07-28T16:39:43.911323+00:00,CSGO,Gayman11,falcons are the gayest representer of the LGBTQ+ Community Saudi Arabic,0
2025-07-28T16:39:44.159076+00:00,CSGO,4Thelolz,No discipline,1
2025-07-28T16:39:46.041359+00:00,CSGO,Mono kkkkk,This is a free win for opponents,1
2025-07-28T16:39:47.867192+00:00,CSGO,Scrimy,@Sebby i doubt any team makes enough money from winnings alone,0
2025-07-28T16:39:50.024602+00:00,CSGO,HeatonM,kysuke - a beginner in s-tier game carrying those veteran,0
2025-07-28T16:39:51.21899+00:00,CSGO,LightEX,all i see is molodoy v kyousuke,0
2025-07-28T16:39:51.51661+00:00,CSGO,tomaz,Misreads everything,1
2025-07-28T16:39:51.717035+00:00,CSGO,kaze,fallen shit player,1
2025-07-28T16:39:51.736979+00:00,CSGO,m0NIKS,KYOSUKE,0
2025-07-28T16:39:54.088263+00:00,CSGO,Sebby,@Questionmark didn t they spend like 30 m ?,0
2025-07-28T16:39:54.848975+00:00,CSGO,Firas,Micheal fuck you,1
2025-07-28T16:39:58.88312+00:00,CSGO,EZ$ BLUD,This team is collapsing,1
2025-07-28T16:40:01.577625+00:00,CSGO,Jonas Keunecke,haha he playes like shit,1
2025-07-28T16:40:02.45473+00:00,CSGO,Steven,AURORA loser,1
2025-07-28T16:40:02.492574+00:00,CSGO,Jason X,good timing >DDD,0
2025-07-28T16:40:03.510344+00:00,CSGO,flex,people rooting for falcons because they bet their last dollars from their mommy on falcon,0
2025-07-28T16:40:07.219623+00:00,CSGO,郭語曜,lets go kyosuke,0
2025-07-28T16:40:12.211332+00:00,CSGO,WALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOW,ESL deserves it their streams are GOATED. Blast and PGL suck in comparison,0
2025-07-28T16:40:14.456668+00:00,CSGO,Counter Strike Clips,Random map picks would be kind of cool but could maybe disadvantage teams,0
2025-07-28T16:40:15.711799+00:00,CSGO,Jason X,let s go,0
2025-07-28T16:40:21.497729+00:00,CSGO,Phil,He is getting farmed,1
2025-07-28T16:40:23.216572+00:00,CSGO,Michael Politakis,i hope falcons lose this and disband from shame,0
2025-07-28T16:40:26.518734+00:00,CSGO,re tu,m0nesy buyout is the same price as winning 4 majors,0
2025-07-28T16:40:28.672944+00:00,CSGO,Dersim Heimervall,"""Falcons’ roster is reportedly the most expensive in the scene, collectively earning around $240k/month""",0
2025-07-28T16:40:29.676081+00:00,CSGO,Mono kkkkk,That was bad,1
2025-07-28T16:40:29.785434+00:00,CSGO,ous1a makihika,kyosuke top kill,0
2025-07-28T16:40:34.633063+00:00,CSGO,flex,No clutch ability,1
2025-07-28T16:40:34.920933+00:00,CSGO,Oleczek1337,BUY PLATE ARMOR,0
2025-07-28T16:40:36.289085+00:00,CSGO,Counter Strike Clips,MOLODOY BEST AWP SA,0
2025-07-28T16:40:36.814329+00:00,CSGO,Falouti Mohammed,He is free kill,1
2025-07-28T16:40:44.188414+00:00,CSGO,Jason X,kyosuk killing mascine,0
2025-07-28T16:40:44.422405+00:00,CSGO,Gudetama,NICE FALCONSSSSS,0
2025-07-28T16:40:45.675295+00:00,CSGO,Monsieur DeadLock,donk will eat kyousuke alive,0
2025-07-28T16:40:46.586525+00:00,CSGO,satanic,Kyousuke better than Donk,0
2025-07-28T16:40:52.197305+00:00,CSGO,topfraGG,actual bad player spammers in chat,0
2025-07-28T16:40:54.212297+00:00,CSGO,Samurai,falcons the worst loser,1
2025-07-28T16:40:54.273371+00:00,CSGO,LightEX,Molodoy a monster w that awp,0
2025-07-28T16:40:57.368107+00:00,CSGO,John,donks got told 64 kills today,0
2025-07-28T16:40:58.820735+00:00,CSGO,GfHlnaa,FAILKURE,0
2025-07-28T16:40:59.667615+00:00,CSGO,Sharksm1le,No game sense,1
2025-07-28T16:41:00.940002+00:00,CSGO,Falouti Mohammed,No positioning,1
2025-07-28T16:41:02.138905+00:00,CSGO,MitoLusitano,Money can buy talent but falcons have no synergy shaking my head,0
2025-07-28T16:41:02.28365+00:00,CSGO,Burger,Amateur hour,1
2025-07-28T16:41:07.304704+00:00,CSGO,Helo Helo,kyo is promising player,0
2025-07-28T16:41:07.733723+00:00,CSGO,Densky Kusuma,why falcon loose with mongols yesterday ?,0
2025-07-28T16:41:07.760474+00:00,CSGO,Champ Papi YT~,13-2,0
2025-07-28T16:41:08.542087+00:00,CSGO,SmokedYou,DONK DROPPED 2.17 RATING,0
2025-07-28T16:41:09.876767+00:00,CSGO,Zul Fahmi,WIN FALCONS ROGERS THAT,0
2025-07-28T16:41:13.830377+00:00,CSGO,Gudetama,WPWP,0
2025-07-28T16:41:26.840682+00:00,CSGO,qwe ds,Donkey suckers Falcons,1
2025-07-28T16:41:34.241834+00:00,CSGO,PAMME,tested mousegrip?????,0
2025-07-28T16:41:34.825873+00:00,CSGO,RangerMike,falcons exit would be very funny,0
2025-07-28T16:41:35.360744+00:00,CSGO,Don “TheRealDonRossFromESEA” Ross,how much is zonic getting paid to high 5 them every round?,0
2025-07-28T16:41:38.854437+00:00,CSGO,Burger,kyousuke is just in his prime just like donk in katowice,0
2025-07-28T16:41:41.892869+00:00,CSGO,SBald,kyousuke carrying hard every game,0
2025-07-28T16:41:42.591413+00:00,CSGO,gustavr,"I wish I had money to buy a team as well, I would provide them good salary and hugs",0
2025-07-28T16:41:43.284393+00:00,CSGO,John,kyo should have gone to spirit with donks ir should much better,0
2025-07-28T16:41:43.816564+00:00,CSGO,Udin Smirnov,Nice Molly!,0
2025-07-28T16:41:44.045356+00:00,CSGO,asldghn rim,DONK = greatest of all time,0
2025-07-28T16:41:45.515582+00:00,CSGO,Michael Politakis,cousin lovers always lose,0
2025-07-28T16:41:48.022494+00:00,CSGO,Devorizon,Awption,0
2025-07-28T16:41:48.343431+00:00,CSGO,HeatonM,"sorry new here, are we watching tier-10 teams playing?",0
2025-07-28T16:41:54.052329+00:00,CSGO,Oleczek1337,That peek was stupid,1
2025-07-28T16:41:56.637935+00:00,CSGO,Gayman11,falcons Gay losers LGBTQ Community and Saudi Arabia ,1
2025-07-28T16:41:56.642773+00:00,CSGO,Ammaar Moondhu,He is getting destroyed,1
2025-07-28T16:41:57.156741+00:00,CSGO,Naima,He throws every round,1
2025-07-28T16:42:01.950556+00:00,CSGO,Dave Dave,"nice boyss, win me my moneyyyy!!!",0
2025-07-28T16:42:09.99637+00:00,CSGO,WhateverItTakes,Niko 3 kills??? And people still glaze him??,0
